Country,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Colombia,0.6456464744338899,0.4806949607875984,0.3290842011516914,0.3238270248254382,0.2929711541834261,0.4801284458170632,0.2425309255687862,0.1444372797123212,0.3928161943310215,0.5315906422193707,0.3606793784600625,0.4079453908326564,0.2537750872839918,0.3625697770434025,0.4364896274527219,0.5048052375771036,0.4944333567778665,0.7061356275084735,0.6054554831731463,0.5541560320747624,0.5861622402776786,0.4295867586853464,0.5336958234146486,0.460773861999427,0.4666251046516717,0.5261235048323396,0.4873332460760156,0.3635696870813592,0.6710937443028481,0.4939498253288399,0.5216241495725495,0.46028422058767643,0.5258312884563457,0.5727841172445908,0.46082093036503036,0.5308702153996031,0.49574429337281767,0.5718137865059174,0.5884899956818443,0.5413338298855016,0.5176069910501595,0.5689364792697662,0.674911903264901,0.5374611632807891,0.6068833042434527,0.5853188072645913,0.6590852103459914,0.6437369450044634,0.6343207893889924,0.605880778438236,0.7019973184262689,0.5989742652276369,0.7116062081332419,0.6885139619312941,0.6629404007439825,0.6177523331757524,0.5647679576543662,0.7021724599990701,0.6545411739353838,0.6168339083136669,0.635001637565247,0.5926559113929363,0.49736935697502743,0.40944375598880256
Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7218576552572248,0.6349127687981339,0.5973843516560764,0.6481937504150215,0.7107117133629899,0.6810002238940172,0.6521169833894447,0.6064538015543505,0.6868244203558365,0.7391217500811067,0.6635193252374016,0.6438571405890946,0.6873300303149634,0.79089552274265,0.6483259486550197,0.7286049142381283,0.6976045834682395,0.7622386615836184,0.7459311757517275,0.7049562856342719,0.6941532633604953,0.7825022892988016,0.6808606941238324,0.7805135766163231,0.7685226050969096,0.7814716137174182,0.7295883875435302,0.6877354669787523,0.8133260015942847,0.7660331260033226,0.7379840185873413,0.7204941292714585,0.6956103797338293,0.6366741716641169,0.5524756196950849
Denmark,0.6713774955386044,0.4855778205464686,0.2730643187878642,0.3777577789235719,0.3103733094211359,0.3872054156516301,0.2638987773062742,0.143534791298266,0.414436195129766,0.4876442695903845,0.302634562993491,0.3349707683604501,0.2323860574255814,0.2544429504711349,0.3413449907657672,0.5250802949322954,0.4373881833664101,0.5746998687395731,0.5802584581168205,0.4497670085613245,0.5144333933413662,0.5037224825621908,0.5670896761975357,0.4833587689233478,0.4964821176656764,0.4985120497493212,0.3811441238594982,0.2845527129634607,0.6313400881107475,0.691172163435739,0.7182217651992362,0.6557928163265395,0.6719524463981339,0.7473947841479162,0.6467031874004681,0.6256835790877537,0.5711066272600145,0.6654282912302728,0.7019139690360552,0.6421463953888993,0.6180831609219799,0.665940950915292,0.757500405793036,0.6151900192610966,0.6810941264997142,0.6718886447790842,0.7409339592357931,0.7428616320257839,0.7059155613399842,0.6811240607281238,0.777597395454914,0.6789239684246626,0.7856790192218377,0.7589405483373957,0.768510407849772,0.7321809908593511,0.6833368928527671,0.8069259949115499,0.7572105023885292,0.7507299481016888,0.7389236389183504,0.7050549947265299,0.7153620044376514,0.6612855560831521
Egypt,0.6470810007164185,0.4512699038527435,0.4819707287137371,0.4166484310588729,0.3169095233682715,0.4730421177449477,0.2019075742612071,0.0595068143930659,0.3672733069053872,0.5254378411393937,0.3209793582698358,0.3209864051581728,0.2194396281975421,0.29510245176324,0.6051048230228061,0.641859755592264,0.6216068466161377,0.7095853382571565,0.5896542740339663,0.6819563316078013,0.706706581426659,0.6552093837860671,0.6424635928720673,0.6068625797624776,0.543250216711242,0.4987935497290354,0.4540828702468363,0.3926891489523268,0.6931406399696762,0.5662496949285597,0.5872607234683668,0.5290387174650654,0.5814157710285088,0.634056428152474,0.5279067507559282,0.4968516715325732,0.44745714484294563,0.609901470671577,0.6402655174661771,0.5820188533666371,0.5510894790596534,0.5964369753410621,0.692675555898273,0.5502139509389143,0.6189882793994228,0.6041762326478253,0.6757693912713874,0.680539877770793,0.6811990760339315,0.6411945886159212,0.7077912647441795,0.6191274543852248,0.7192460436057293,0.69250173300066,0.6963380532518142,0.6525850363822109,0.6024572100879819,0.7605643348900377,0.7036340754640406,0.7027461666891587,0.6581089776543304,0.6383058244865549,0.5700879395020649,0.5223155946721181
Finland,0.6958359979054416,0.4341529412663086,0.3290502064115854,0.3076937578239331,0.3239927732425995,0.3735010262040107,0.218543977871878,0.1035504563789863,0.5011568741501577,0.5443413014870842,0.2855125291813812,0.4091957785004494,0.2565601805329785,0.3221355880691897,0.4232785707928516,0.4345418190165501,0.3915562269718126,0.5856160443305688,0.6385773073817982,0.6541074952361612,0.641238406291449,0.6508298524376845,0.6978920833725664,0.60564695393413,0.5648365759564483,0.5454845784580086,0.5452268024868637,0.5452888170966359,0.7104003247800449,0.6934728379095347,0.6968117613887755,0.6483668710849063,0.6863713976507522,0.7499252968166136,0.6645891126350818,0.6380614997501873,0.5998439195880627,0.6966644570568697,0.7277197587567864,0.6543622892648994,0.6303088123246147,0.6745190043008327,0.760117800701209,0.6184152708666315,0.684839078745492,0.6675797037640656,0.7597208195054224,0.7457066607879166,0.6903656820196064,0.690716243947803,0.778638780343756,0.6691299269857719,0.7627599481242499,0.7331149276062732,0.7372383240060421,0.7036465097383975,0.6544616319897801,0.7738753662377561,0.7314621531398353,0.723639302725585,0.6953343301587265,0.6654176969481871,0.6664717227859266,0.5817015052424609
France,0.6427974300808585,0.5083598488548844,0.3886336478660634,0.3310548572954255,0.3155378874408685,0.477403365139927,0.2506676334409869,0.1287902911110983,0.4235772148861491,0.5315136660500592,0.3467614665715506,0.3484762154526513,0.2481341813473495,0.34112104760808,0.3531780642855682,0.4985415751890395,0.4785686333243517,0.6079744626747201,0.5734549226597269,0.5625900586018181,0.5968898861469198,0.6156188504644796,0.6410987584179475,0.5482181273714146,0.49607868273431777,0.5049679410496046,0.49723542222673844,0.5076224618562314,0.6701518118184071,0.6915237959405618,0.7100379142164347,0.6723289478162123,0.6964438056501357,0.7501112668204182,0.6391548124874938,0.600766345639925,0.554703822057213,0.6449620980678421,0.6743209514983225,0.6078439533997825,0.5797205190759515,0.6319868939752088,0.7274310489587432,0.5923349517385452,0.6625792989028751,0.6433343781010559,0.7181839632755478,0.7013446352101664,0.681027472008329,0.6417415656708717,0.7330134499957226,0.6235395130701344,0.7255173339468634,0.6916371807139436,0.6943826675403311,0.6458467941496229,0.607334969652482,0.7291543583180188,0.6831132510113191,0.6530459112262677,0.6562887293152336,0.6053660917775476,0.6335676188535375,0.5390642202089617
Germany,0.6298685075684763,0.4655939562693016,0.3174262220460679,0.3320396733970223,0.3229235193716427,0.389858939327577,0.188053461988652,0.141459666233762,0.4336471290305622,0.5204353685637686,0.3016934270671657,0.3444469460127012,0.2330052033449306,0.2843241340536806,0.3551881931454881,0.5083455014033863,0.473136335434997,0.5875439718314605,0.5821031384634681,0.4963711358971492,0.5446243032073148,0.395757242392009,0.5336480614303923,0.4487183014971616,0.4443839804519289,0.4365873024516117,0.4014728753055395,0.3561303639825522,0.6781529707134314,0.7149023974348325,0.733307512244696,0.6860523242718396,0.700523485742876,0.7524592652487442,0.6443196336994529,0.6183411035589725,0.5759749597295911,0.6616114501013243,0.6931424954421176,0.629538939704655,0.604819623597167,0.6419638823422035,0.7340850811769257,0.5961090909073782,0.6587845164141037,0.6520102481603045,0.7215397007645097,0.7044755478186069,0.6737491262870613,0.6784016519215023,0.7648028865330648,0.6582953144122513,0.7622220422359065,0.7475119367998716,0.7466290245091106,0.7069066828636451,0.66530461961305,0.7835896589275407,0.7392187534861082,0.7290404267169244,0.7083377166375654,0.6751722698418887,0.648495438667088,0.5420648480967234
Greece,0.8075532610773299,0.3840255874013847,0.5100214928920647,0.3801864747292618,0.4235542477791297,0.5269567883190354,0.2612543454336936,0.1587494687444981,0.5623102435026399,0.5590865238917835,0.3999010709755201,0.4548981898843502,0.2683951061115815,0.1662341305414459,0.5395451845843081,0.5388396733373947,0.4624727702006781,0.6795780131782794,0.565601516342976,0.6477025809576773,0.6526042414096233,0.6254420303873542,0.658955427763676,0.6270650445249261,0.5884471686355004,0.551655174760233,0.5076638509151054,0.5499305699339199,0.7156474946641282,0.7111126379539083,0.734726280208178,0.7082545497992294,0.7135033225328621,0.7681733598617031,0.6591249337427859,0.6313702414418204,0.595203474133528,0.6983025345134826,0.7181281484635151,0.676251252075456,0.6571798891708069,0.715417690531302,0.8142301667475993,0.6617393188143391,0.7000673637423824,0.7033591468780436,0.7547705344277656,0.7210263399087304,0.704296020184798,0.6069008331112229,0.6829320443377123,0.5869705646351944,0.6758335479981428,0.6477788434375223,0.6665632646349356,0.6193135221262474,0.5853059640733813,0.7091696680695775,0.6651632678601435,0.6419082775980731,0.6589364314393225,0.6104084184476,0.6262636064564004,0.534084595136191
India,0.6183819268339643,0.4331796007312109,0.3863294655806598,0.3461781346533438,0.1793707514595703,0.2830975910534414,0.2875648047612967,0.1157679638944313,0.4063847468114299,0.5209815450026508,0.2706203755953326,0.2529609021069464,0.2171836857471863,0.289082141032796,0.610476458201393,0.4556773373735988,0.5757129366735318,0.646260787853192,0.4036750161242942,0.6112924926854025,0.6748014351641404,0.4932361347709538,0.7102643853141294,0.4715117439685437,0.5279158702294805,0.4996046410147127,0.4569530427785138,0.4795269132177057,0.7081598823021815,0.5928438531457921,0.6309669629173791,0.618392910715192,0.6477467469769688,0.6966621690351571,0.6093827658851033,0.5814393986835765,0.5225072367249782,0.6278688393304116,0.6678399061386793,0.580133126665952,0.5579170964403211,0.596356922959365,0.7107382854547238,0.556008452575489,0.6281004939457634,0.5919390657646184,0.6493615792281161,0.6168332008657924,0.6627844486698685,0.6136672086471758,0.6664284230083682,0.5716829697188311,0.6967875800478426,0.6868919556765137,0.6724266726739522,0.6422904279327908,0.573007598798505,0.7361144779838638,0.6541574200011,0.6303201467101004,0.6303301904349199,0.5871124142416981,0.5407393143566176,0.5202389423917961
Indonesia,0.6586440921738521,0.4123185271879753,0.2123008955704823,0.277991170621787,0.2470917812860772,0.3890832440452174,0.2089246514887666,0.2005558146994629,0.4151555480464102,0.5451916095860871,0.3828566498484217,0.39604220012689,0.2685189103599764,0.3930081845096472,0.5041316663080185,0.5393952799106944,0.6152615147983527,0.6691595313923305,0.6424235809464569,0.679124789936152,0.7204588869520059,0.4622769996127769,0.6146127390428039,0.5435795356256475,0.4482149044741306,0.527413837651451,0.4777444739297438,0.399341483830871,0.7302429347641898,0.5631454320409596,0.5945945424536209,0.5224084831639458,0.5873199955436889,0.6343001265693501,0.5363397437571701,0.4948881241235205,0.4489384474000461,0.46871673057911073,0.6162487693690246,0.5965911708969845,0.5807848059836547,0.6457749456575206,0.7409826413682679,0.5948517407819753,0.6693297704750566,0.6379925722584275,0.7123210470323502,0.7187312399429517,0.7166189828599008,0.6814661402460906,0.7658423736624559,0.6702615275525128,0.7818766727034523,0.7609774732472316,0.7462547854054514,0.7116132581440573,0.6591562873866748,0.7970988172607983,0.7319968667130204,0.7071580915034671,0.6770087169113453,0.6625743321790223,0.5805402773184829,0.5608372265824589
